"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"B6BLTT02","Current account as a % of GDP, s.a.","SWE","Sweden","ST","Level, ratio or index","A","Annual","2003","2003","PC","Percentage","0","Units",,,5.87285286856254,,
"B6BLTT02","Current account as a % of GDP, s.a.","SWE","Sweden","ST","Level, ratio or index","A","Annual","2004","2004","PC","Percentage","0","Units",,,6.01396892222448,,
"B6BLTT02","Current account as a % of GDP, s.a.","SWE","Sweden","ST","Level, ratio or index","A","Annual","2005","2005","PC","Percentage","0","Units",,,6.05770504394777,,
"B6BLTT02","Current account as a % of GDP, s.a.","SWE","Sweden","ST","Level, ratio or index","A","Annual","2006","2006","PC","Percentage","0","Units",,,8.19523268408204,,
"B6BLTT02","Current account as a % of GDP, s.a.","SWE","Sweden","ST","Level, ratio or index","A","Annual","2007","2007","PC","Percentage","0","Units",,,8.15668830479491,,
"B6BLTT02","Current account as a % of GDP, s.a.","SWE","Sweden","ST","Level, ratio or index","A","Annual","2008","2008","PC","Percentage","0","Units",,,7.8509546906587,,
"B6BLTT02","Current account as a % of GDP, s.a.","SWE","Sweden","ST","Level, ratio or index","A","Annual","2009","2009","PC","Percentage","0","Units",,,6.03246038310258,,
"B6BLTT02","Current account as a % of GDP, s.a.","SWE","Sweden","ST","Level, ratio or index","A","Annual","2010","2010","PC","Percentage","0","Units",,,5.96162761610729,,
"B6BLTT02","Current account as a % of GDP, s.a.","SWE","Sweden","ST","Level, ratio or index","A","Annual","2011","2011","PC","Percentage","0","Units",,,5.54820739591964,,
"B6BLTT02","Current account as a % of GDP, s.a.","SWE","Sweden","ST","Level, ratio or index","A","Annual","2012","2012","PC","Percentage","0","Units",,,5.58381847951108,,
"B6BLTT02","Current account as a % of GDP, s.a.","SWE","Sweden","ST","Level, ratio or index","A","Annual","2013","2013","PC","Percentage","0","Units",,,5.25887720258044,,
"B6BLTT02","Current account as a % of GDP, s.a.","SWE","Sweden","ST","Level, ratio or index","A","Annual","2014","2014","PC","Percentage","0","Units",,,4.62800213538134,,
"B6BLTT02","Current account as a % of GDP, s.a.","SWE","Sweden","ST","Level, ratio or index","A","Annual","2015","2015","PC","Percentage","0","Units",,,4.67847719629351,,
"B6BLTT02","Current account as a % of GDP, s.a.","SWE","Sweden","ST","Level, ratio or index","A","Annual","2016","2016","PC","Percentage","0","Units",,,4.5014986117901,,
"B6BLTT02","Current account as a % of GDP, s.a.","RUS","Russia","ST","Level, ratio or index","A","Annual","2003","2003","PC","Percentage","0","Units",,,7.17965130371991,"E","Estimated value"
"B6BLTT02","Current account as a % of GDP, s.a.","RUS","Russia","ST","Level, ratio or index","A","Annual","2004","2004","PC","Percentage","0","Units",,,9.10806595331023,"E","Estimated value"
"B6BLTT02","Current account as a % of GDP, s.a.","RUS","Russia","ST","Level, ratio or index","A","Annual","2005","2005","PC","Percentage","0","Units",,,10.3184555491579,"E","Estimated value"
"B6BLTT02","Current account as a % of GDP, s.a.","RUS","Russia","ST","Level, ratio or index","A","Annual","2006","2006","PC","Percentage","0","Units",,,8.8873814471674,"E","Estimated value"
"B6BLTT02","Current account as a % of GDP, s.a.","RUS","Russia","ST","Level, ratio or index","A","Annual","2007","2007","PC","Percentage","0","Units",,,5.25910914411394,"E","Estimated value"
"B6BLTT02","Current account as a % of GDP, s.a.","RUS","Russia","ST","Level, ratio or index","A","Annual","2008","2008","PC","Percentage","0","Units",,,5.85173931919251,"E","Estimated value"
"B6BLTT02","Current account as a % of GDP, s.a.","RUS","Russia","ST","Level, ratio or index","A","Annual","2009","2009","PC","Percentage","0","Units",,,3.75804736698735,"E","Estimated value"
"B6BLTT02","Current account as a % of GDP, s.a.","RUS","Russia","ST","Level, ratio or index","A","Annual","2010","2010","PC","Percentage","0","Units",,,4.25087919531662,"E","Estimated value"
"B6BLTT02","Current account as a % of GDP, s.a.","RUS","Russia","ST","Level, ratio or index","A","Annual","2011","2011","PC","Percentage","0","Units",,,4.70026780191844,,
"B6BLTT02","Current account as a % of GDP, s.a.","RUS","Russia","ST","Level, ratio or index","A","Annual","2012","2012","PC","Percentage","0","Units",,,3.21590896533985,,
"B6BLTT02","Current account as a % of GDP, s.a.","RUS","Russia","ST","Level, ratio or index","A","Annual","2013","2013","PC","Percentage","0","Units",,,1.42960925351275,,
"B6BLTT02","Current account as a % of GDP, s.a.","RUS","Russia","ST","Level, ratio or index","A","Annual","2014","2014","PC","Percentage","0","Units",,,2.67856812165304,,
"B6BLTT02","Current account as a % of GDP, s.a.","RUS","Russia","ST","Level, ratio or index","A","Annual","2015","2015","PC","Percentage","0","Units",,,5.00168228502506,,
"B6BLTT02","Current account as a % of GDP, s.a.","RUS","Russia","ST","Level, ratio or index","A","Annual","2016","2016","PC","Percentage","0","Units",,,1.98964534993665,,
"B6BLTT02","Current account as a % of GDP, s.a.","BRA","Brazil","ST","Level, ratio or index","A","Annual","1996","1996","PC","Percentage","0","Units",,,-2.78628866749159,,
"B6BLTT02","Current account as a % of GDP, s.a.","BRA","Brazil","ST","Level, ratio or index","A","Annual","1997","1997","PC","Percentage","0","Units",,,-3.4931647084481,,
"B6BLTT02","Current account as a % of GDP, s.a.","BRA","Brazil","ST","Level, ratio or index","A","Annual","1998","1998","PC","Percentage","0","Units",,,-3.93183125410217,,
"B6BLTT02","Current account as a % of GDP, s.a.","BRA","Brazil","ST","Level, ratio or index","A","Annual","1999","1999","PC","Percentage","0","Units",,,-4.30814836806721,,
"B6BLTT02","Current account as a % of GDP, s.a.","BRA","Brazil","ST","Level, ratio or index","A","Annual","2000","2000","PC","Percentage","0","Units",,,-3.78735331249356,,
"B6BLTT02","Current account as a % of GDP, s.a.","BRA","Brazil","ST","Level, ratio or index","A","Annual","2001","2001","PC","Percentage","0","Units",,,-4.19932493472323,,
"B6BLTT02","Current account as a % of GDP, s.a.","BRA","Brazil","ST","Level, ratio or index","A","Annual","2002","2002","PC","Percentage","0","Units",,,-1.31212378945278,,
"B6BLTT02","Current account as a % of GDP, s.a.","BRA","Brazil","ST","Level, ratio or index","A","Annual","2003","2003","PC","Percentage","0","Units",,,0.62686041807027,,
"B6BLTT02","Current account as a % of GDP, s.a.","BRA","Brazil","ST","Level, ratio or index","A","Annual","2004","2004","PC","Percentage","0","Units",,,1.68707564004251,,
"B6BLTT02","Current account as a % of GDP, s.a.","BRA","Brazil","ST","Level, ratio or index","A","Annual","2005","2005","PC","Percentage","0","Units",,,1.52335762864062,,
"B6BLTT02","Current account as a % of GDP, s.a.","BRA","Brazil","ST","Level, ratio or index","A","Annual","2006","2006","PC","Percentage","0","Units",,,1.18155526590649,,
"B6BLTT02","Current account as a % of GDP, s.a.","BRA","Brazil","ST","Level, ratio or index","A","Annual","2007","2007","PC","Percentage","0","Units",,,0.0780038257024504,,
"B6BLTT02","Current account as a % of GDP, s.a.","BRA","Brazil","ST","Level, ratio or index","A","Annual","2008","2008","PC","Percentage","0","Units",,,-1.76238816737947,,
"B6BLTT02","Current account as a % of GDP, s.a.","BRA","Brazil","ST","Level, ratio or index","A","Annual","2009","2009","PC","Percentage","0","Units",,,-1.49358350261203,,
"B6BLTT02","Current account as a % of GDP, s.a.","BRA","Brazil","ST","Level, ratio or index","A","Annual","2010","2010","PC","Percentage","0","Units",,,-3.43631285046523,,
"B6BLTT02","Current account as a % of GDP, s.a.","BRA","Brazil","ST","Level, ratio or index","A","Annual","2011","2011","PC","Percentage","0","Units",,,-2.94994022389306,,
"B6BLTT02","Current account as a % of GDP, s.a.","BRA","Brazil","ST","Level, ratio or index","A","Annual","2012","2012","PC","Percentage","0","Units",,,-3.02929275240081,,
"B6BLTT02","Current account as a % of GDP, s.a.","BRA","Brazil","ST","Level, ratio or index","A","Annual","2013","2013","PC","Percentage","0","Units",,,-3.02420628323749,,
"B6BLTT02","Current account as a % of GDP, s.a.","BRA","Brazil","ST","Level, ratio or index","A","Annual","2014","2014","PC","Percentage","0","Units",,,-4.24538395736476,,
"B6BLTT02","Current account as a % of GDP, s.a.","BRA","Brazil","ST","Level, ratio or index","A","Annual","2015","2015","PC","Percentage","0","Units",,,-3.15230711425494,,
"B6BLTT02","Current account as a % of GDP, s.a.","BRA","Brazil","ST","Level, ratio or index","A","Annual","2016","2016","PC","Percentage","0","Units",,,-1.27840331071066,,
"B6BLTT02","Current account as a % of GDP, s.a.","CHN","China (People's Republic of)","ST","Level, ratio or index","A","Annual","1998","1998","PC","Percentage","0","Units",,,3.05826742929714,,
"B6BLTT02","Current account as a % of GDP, s.a.","CHN","China (People's Republic of)","ST","Level, ratio or index","A","Annual","1999","1999","PC","Percentage","0","Units",,,1.92998744027859,,
"B6BLTT02","Current account as a % of GDP, s.a.","CHN","China (People's Republic of)","ST","Level, ratio or index","A","Annual","2000","2000","PC","Percentage","0","Units",,,1.68670682163814,,
"B6BLTT02","Current account as a % of GDP, s.a.","CHN","China (People's Republic of)","ST","Level, ratio or index","A","Annual","2001","2001","PC","Percentage","0","Units",,,1.29948219378364,,
"B6BLTT02","Current account as a % of GDP, s.a.","CHN","China (People's Republic of)","ST","Level, ratio or index","A","Annual","2002","2002","PC","Percentage","0","Units",,,2.40874396918399,,
"B6BLTT02","Current account as a % of GDP, s.a.","CHN","China (People's Republic of)","ST","Level, ratio or index","A","Annual","2003","2003","PC","Percentage","0","Units",,,2.59303060711577,,
"B6BLTT02","Current account as a % of GDP, s.a.","CHN","China (People's Republic of)","ST","Level, ratio or index","A","Annual","2004","2004","PC","Percentage","0","Units",,,3.52576619815583,,
"B6BLTT02","Current account as a % of GDP, s.a.","CHN","China (People's Republic of)","ST","Level, ratio or index","A","Annual","2005","2005","PC","Percentage","0","Units",,,5.79093321504912,,
"B6BLTT02","Current account as a % of GDP, s.a.","CHN","China (People's Republic of)","ST","Level, ratio or index","A","Annual","2006","2006","PC","Percentage","0","Units",,,8.42416642343574,,
"B6BLTT02","Current account as a % of GDP, s.a.","CHN","China (People's Republic of)","ST","Level, ratio or index","A","Annual","2007","2007","PC","Percentage","0","Units",,,9.9427381324233,,
"B6BLTT02","Current account as a % of GDP, s.a.","CHN","China (People's Republic of)","ST","Level, ratio or index","A","Annual","2008","2008","PC","Percentage","0","Units",,,9.14630140094364,,
"B6BLTT02","Current account as a % of GDP, s.a.","CHN","China (People's Republic of)","ST","Level, ratio or index","A","Annual","2009","2009","PC","Percentage","0","Units",,,4.76045678170046,,
"B6BLTT02","Current account as a % of GDP, s.a.","CHN","China (People's Republic of)","ST","Level, ratio or index","A","Annual","2010","2010","PC","Percentage","0","Units",,,3.89811661864282,,
"B6BLTT02","Current account as a % of GDP, s.a.","CHN","China (People's Republic of)","ST","Level, ratio or index","A","Annual","2011","2011","PC","Percentage","0","Units",,,1.79722652208647,,
"B6BLTT02","Current account as a % of GDP, s.a.","CHN","China (People's Republic of)","ST","Level, ratio or index","A","Annual","2012","2012","PC","Percentage","0","Units",,,2.51611097893436,,
"B6BLTT02","Current account as a % of GDP, s.a.","CHN","China (People's Republic of)","ST","Level, ratio or index","A","Annual","2013","2013","PC","Percentage","0","Units",,,1.542619852516,,
"B6BLTT02","Current account as a % of GDP, s.a.","CHN","China (People's Republic of)","ST","Level, ratio or index","A","Annual","2014","2014","PC","Percentage","0","Units",,,2.25185563666036,,
"B6BLTT02","Current account as a % of GDP, s.a.","CHN","China (People's Republic of)","ST","Level, ratio or index","A","Annual","2015","2015","PC","Percentage","0","Units",,,2.74896617373975,,
"B6BLTT02","Current account as a % of GDP, s.a.","CHN","China (People's Republic of)","ST","Level, ratio or index","A","Annual","2016","2016","PC","Percentage","0","Units",,,1.75352288981085,,
"B6BLTT02","Current account as a % of GDP, s.a.","IND","India","ST","Level, ratio or index","A","Annual","1997","1997","PC","Percentage","0","Units",,,-0.728628570808798,"E","Estimated value"
"B6BLTT02","Current account as a % of GDP, s.a.","IND","India","ST","Level, ratio or index","A","Annual","1998","1998","PC","Percentage","0","Units",,,-1.6394170632692,"E","Estimated value"
"B6BLTT02","Current account as a % of GDP, s.a.","IND","India","ST","Level, ratio or index","A","Annual","1999","1999","PC","Percentage","0","Units",,,-0.729323520226283,"E","Estimated value"
"B6BLTT02","Current account as a % of GDP, s.a.","IND","India","ST","Level, ratio or index","A","Annual","2000","2000","PC","Percentage","0","Units",,,-0.965612812968482,"E","Estimated value"
"B6BLTT02","Current account as a % of GDP, s.a.","IND","India","ST","Level, ratio or index","A","Annual","2001","2001","PC","Percentage","0","Units",,,0.292529501915976,"E","Estimated value"
"B6BLTT02","Current account as a % of GDP, s.a.","IND","India","ST","Level, ratio or index","A","Annual","2002","2002","PC","Percentage","0","Units",,,1.41046170812927,"E","Estimated value"
"B6BLTT02","Current account as a % of GDP, s.a.","IND","India","ST","Level, ratio or index","A","Annual","2003","2003","PC","Percentage","0","Units",,,1.50000743252842,"E","Estimated value"
"B6BLTT02","Current account as a % of GDP, s.a.","IND","India","ST","Level, ratio or index","A","Annual","2004","2004","PC","Percentage","0","Units",,,0.103223727660709,"E","Estimated value"
"B6BLTT02","Current account as a % of GDP, s.a.","IND","India","ST","Level, ratio or index","A","Annual","2005","2005","PC","Percentage","0","Units",,,-1.30781852190175,"E","Estimated value"
"B6BLTT02","Current account as a % of GDP, s.a.","IND","India","ST","Level, ratio or index","A","Annual","2006","2006","PC","Percentage","0","Units",,,-1.06467848532988,"E","Estimated value"
"B6BLTT02","Current account as a % of GDP, s.a.","IND","India","ST","Level, ratio or index","A","Annual","2007","2007","PC","Percentage","0","Units",,,-0.660453251345538,"E","Estimated value"
"B6BLTT02","Current account as a % of GDP, s.a.","IND","India","ST","Level, ratio or index","A","Annual","2008","2008","PC","Percentage","0","Units",,,-2.5554108631387,"E","Estimated value"
"B6BLTT02","Current account as a % of GDP, s.a.","IND","India","ST","Level, ratio or index","A","Annual","2009","2009","PC","Percentage","0","Units",,,-2.08325636948408,"E","Estimated value"
"B6BLTT02","Current account as a % of GDP, s.a.","IND","India","ST","Level, ratio or index","A","Annual","2010","2010","PC","Percentage","0","Units",,,-3.42392193008996,"E","Estimated value"
"B6BLTT02","Current account as a % of GDP, s.a.","IND","India","ST","Level, ratio or index","A","Annual","2011","2011","PC","Percentage","0","Units",,,-3.43711834757224,"E","Estimated value"
"B6BLTT02","Current account as a % of GDP, s.a.","IND","India","ST","Level, ratio or index","A","Annual","2012","2012","PC","Percentage","0","Units",,,-5.07492247359277,,
"B6BLTT02","Current account as a % of GDP, s.a.","IND","India","ST","Level, ratio or index","A","Annual","2013","2013","PC","Percentage","0","Units",,,-2.54481428408898,,
"B6BLTT02","Current account as a % of GDP, s.a.","IND","India","ST","Level, ratio or index","A","Annual","2014","2014","PC","Percentage","0","Units",,,-1.36077724583273,,
"B6BLTT02","Current account as a % of GDP, s.a.","IND","India","ST","Level, ratio or index","A","Annual","2015","2015","PC","Percentage","0","Units",,,-1.0945847750473,,
"B6BLTT02","Current account as a % of GDP, s.a.","IND","India","ST","Level, ratio or index","A","Annual","2016","2016","PC","Percentage","0","Units",,,-0.553525420744306,,
"B6BLTT02","Current account as a % of GDP, s.a.","LTU","Lithuania","ST","Level, ratio or index","A","Annual","2004","2004","PC","Percentage","0","Units",,,-7.66268857608942,,
"B6BLTT02","Current account as a % of GDP, s.a.","LTU","Lithuania","ST","Level, ratio or index","A","Annual","2005","2005","PC","Percentage","0","Units",,,-7.2944216285411,,
"B6BLTT02","Current account as a % of GDP, s.a.","LTU","Lithuania","ST","Level, ratio or index","A","Annual","2006","2006","PC","Percentage","0","Units",,,-10.5618221464611,,
"B6BLTT02","Current account as a % of GDP, s.a.","LTU","Lithuania","ST","Level, ratio or index","A","Annual","2007","2007","PC","Percentage","0","Units",,,-15.100206712233,,
"B6BLTT02","Current account as a % of GDP, s.a.","LTU","Lithuania","ST","Level, ratio or index","A","Annual","2008","2008","PC","Percentage","0","Units",,,-13.4204863271378,,
"B6BLTT02","Current account as a % of GDP, s.a.","LTU","Lithuania","ST","Level, ratio or index","A","Annual","2009","2009","PC","Percentage","0","Units",,,1.52356686541174,,
"B6BLTT02","Current account as a % of GDP, s.a.","LTU","Lithuania","ST","Level, ratio or index","A","Annual","2010","2010","PC","Percentage","0","Units",,,-1.26021939306447,,
"B6BLTT02","Current account as a % of GDP, s.a.","LTU","Lithuania","ST","Level, ratio or index","A","Annual","2011","2011","PC","Percentage","0","Units",,,-4.63432548467332,,
"B6BLTT02","Current account as a % of GDP, s.a.","LTU","Lithuania","ST","Level, ratio or index","A","Annual","2012","2012","PC","Percentage","0","Units",,,-1.17195759473609,,
"B6BLTT02","Current account as a % of GDP, s.a.","LTU","Lithuania","ST","Level, ratio or index","A","Annual","2013","2013","PC","Percentage","0","Units",,,0.962624160677588,,
"B6BLTT02","Current account as a % of GDP, s.a.","LTU","Lithuania","ST","Level, ratio or index","A","Annual","2014","2014","PC","Percentage","0","Units",,,3.056884219549,,
"B6BLTT02","Current account as a % of GDP, s.a.","LTU","Lithuania","ST","Level, ratio or index","A","Annual","2015","2015","PC","Percentage","0","Units",,,-2.99327140101562,,
"B6BLTT02","Current account as a % of GDP, s.a.","LTU","Lithuania","ST","Level, ratio or index","A","Annual","2016","2016","PC","Percentage","0","Units",,,-1.07108346982825,,
"B6BLTT02","Current account as a % of GDP, s.a.","ZAF","South Africa","ST","Level, ratio or index","A","Annual","1960","1960","PC","Percentage","0","Units",,,0.64679218291155,,
"B6BLTT02","Current account as a % of GDP, s.a.","ZAF","South Africa","ST","Level, ratio or index","A","Annual","1961","1961","PC","Percentage","0","Units",,,3.38860834215991,,
"B6BLTT02","Current account as a % of GDP, s.a.","ZAF","South Africa","ST","Level, ratio or index","A","Annual","1962","1962","PC","Percentage","0","Units",,,5.0573160513224,,
"B6BLTT02","Current account as a % of GDP, s.a.","ZAF","South Africa","ST","Level, ratio or index","A","Annual","1963","1963","PC","Percentage","0","Units",,,2.06510078124137,,
"B6BLTT02","Current account as a % of GDP, s.a.","ZAF","South Africa","ST","Level, ratio or index","A","Annual","1964","1964","PC","Percentage","0","Units",,,-1.5519673574745,,
"B6BLTT02","Current account as a % of GDP, s.a.","ZAF","South Africa","ST","Level, ratio or index","A","Annual","1965","1965","PC","Percentage","0","Units",,,-4.55778203073983,,
"B6BLTT02","Current account as a % of GDP, s.a.","ZAF","South Africa","ST","Level, ratio or index","A","Annual","1966","1966","PC","Percentage","0","Units",,,-1.18978986370295,,
"B6BLTT02","Current account as a % of GDP, s.a.","ZAF","South Africa","ST","Level, ratio or index","A","Annual","1967","1967","PC","Percentage","0","Units",,,-2.72313716356227,,
"B6BLTT02","Current account as a % of GDP, s.a.","ZAF","South Africa","ST","Level, ratio or index","A","Annual","1968","1968","PC","Percentage","0","Units",,,-0.131588386469236,,
"B6BLTT02","Current account as a % of GDP, s.a.","ZAF","South Africa","ST","Level, ratio or index","A","Annual","1969","1969","PC","Percentage","0","Units",,,-2.86169631056924,,
"B6BLTT02","Current account as a % of GDP, s.a.","ZAF","South Africa","ST","Level, ratio or index","A","Annual","1970","1970","PC","Percentage","0","Units",,,-7.0005258740342,,
"B6BLTT02","Current account as a % of GDP, s.a.","ZAF","South Africa","ST","Level, ratio or index","A","Annual","1971","1971","PC","Percentage","0","Units",,,-7.31603747392001,,
"B6BLTT02","Current account as a % of GDP, s.a.","ZAF","South Africa","ST","Level, ratio or index","A","Annual","1972","1972","PC","Percentage","0","Units",,,-0.877065162583912,,
"B6BLTT02","Current account as a % of GDP, s.a.","ZAF","South Africa","ST","Level, ratio or index","A","Annual","1973","1973","PC","Percentage","0","Units",,,-0.821433090542158,,
"B6BLTT02","Current account as a % of GDP, s.a.","ZAF","South Africa","ST","Level, ratio or index","A","Annual","1974","1974","PC","Percentage","0","Units",,,-3.9383106296503,,
"B6BLTT02","Current account as a % of GDP, s.a.","ZAF","South Africa","ST","Level, ratio or index","A","Annual","1975","1975","PC","Percentage","0","Units",,,-6.30428342634168,,
"B6BLTT02","Current account as a % of GDP, s.a.","ZAF","South Africa","ST","Level, ratio or index","A","Annual","1976","1976","PC","Percentage","0","Units",,,-5.22466242036342,,
"B6BLTT02","Current account as a % of GDP, s.a.","ZAF","South Africa","ST","Level, ratio or index","A","Annual","1977","1977","PC","Percentage","0","Units",,,0.5883999876238,,
"B6BLTT02","Current account as a % of GDP, s.a.","ZAF","South Africa","ST","Level, ratio or index","A","Annual","1978","1978","PC","Percentage","0","Units",,,2.35212084779964,,
"B6BLTT02","Current account as a % of GDP, s.a.","ZAF","South Africa","ST","Level, ratio or index","A","Annual","1979","1979","PC","Percentage","0","Units",,,5.15036406044806,,
"B6BLTT02","Current account as a % of GDP, s.a.","ZAF","South Africa","ST","Level, ratio or index","A","Annual","1980","1980","PC","Percentage","0","Units",,,3.96103385666661,,
"B6BLTT02","Current account as a % of GDP, s.a.","ZAF","South Africa","ST","Level, ratio or index","A","Annual","1981","1981","PC","Percentage","0","Units",,,-6.0177107797623,,
"B6BLTT02","Current account as a % of GDP, s.a.","ZAF","South Africa","ST","Level, ratio or index","A","Annual","1982","1982","PC","Percentage","0","Units",,,-4.36378823729743,,
"B6BLTT02","Current account as a % of GDP, s.a.","ZAF","South Africa","ST","Level, ratio or index","A","Annual","1983","1983","PC","Percentage","0","Units",,,-0.462045647542517,,
"B6BLTT02","Current account as a % of GDP, s.a.","ZAF","South Africa","ST","Level, ratio or index","A","Annual","1984","1984","PC","Percentage","0","Units",,,-2.42227671444278,,
"B6BLTT02","Current account as a % of GDP, s.a.","ZAF","South Africa","ST","Level, ratio or index","A","Annual","1985","1985","PC","Percentage","0","Units",,,3.92697025720084,,
"B6BLTT02","Current account as a % of GDP, s.a.","ZAF","South Africa","ST","Level, ratio or index","A","Annual","1986","1986","PC","Percentage","0","Units",,,4.10712266406553,,
"B6BLTT02","Current account as a % of GDP, s.a.","ZAF","South Africa","ST","Level, ratio or index","A","Annual","1987","1987","PC","Percentage","0","Units",,,5.76399766715783,,
"B6BLTT02","Current account as a % of GDP, s.a.","ZAF","South Africa","ST","Level, ratio or index","A","Annual","1988","1988","PC","Percentage","0","Units",,,2.69609503813041,,
"B6BLTT02","Current account as a % of GDP, s.a.","ZAF","South Africa","ST","Level, ratio or index","A","Annual","1989","1989","PC","Percentage","0","Units",,,1.52849464622873,,
"B6BLTT02","Current account as a % of GDP, s.a.","ZAF","South Africa","ST","Level, ratio or index","A","Annual","1990","1990","PC","Percentage","0","Units",,,1.33688171133727,,
"B6BLTT02","Current account as a % of GDP, s.a.","ZAF","South Africa","ST","Level, ratio or index","A","Annual","1991","1991","PC","Percentage","0","Units",,,1.1435933595313,,
"B6BLTT02","Current account as a % of GDP, s.a.","ZAF","South Africa","ST","Level, ratio or index","A","Annual","1992","1992","PC","Percentage","0","Units",,,1.45908728903751,,
"B6BLTT02","Current account as a % of GDP, s.a.","ZAF","South Africa","ST","Level, ratio or index","A","Annual","1993","1993","PC","Percentage","0","Units",,,2.06791668209952,,
"B6BLTT02","Current account as a % of GDP, s.a.","ZAF","South Africa","ST","Level, ratio or index","A","Annual","1994","1994","PC","Percentage","0","Units",,,0.0112847173100253,,
"B6BLTT02","Current account as a % of GDP, s.a.","ZAF","South Africa","ST","Level, ratio or index","A","Annual","1995","1995","PC","Percentage","0","Units",,,-1.60404991877171,,
"B6BLTT02","Current account as a % of GDP, s.a.","ZAF","South Africa","ST","Level, ratio or index","A","Annual","1996","1996","PC","Percentage","0","Units",,,-1.12097147880036,,
"B6BLTT02","Current account as a % of GDP, s.a.","ZAF","South Africa","ST","Level, ratio or index","A","Annual","1997","1997","PC","Percentage","0","Units",,,-1.4550529014379,,
"B6BLTT02","Current account as a % of GDP, s.a.","ZAF","South Africa","ST","Level, ratio or index","A","Annual","1998","1998","PC","Percentage","0","Units",,,-1.71988569702715,,
"B6BLTT02","Current account as a % of GDP, s.a.","ZAF","South Africa","ST","Level, ratio or index","A","Annual","1999","1999","PC","Percentage","0","Units",,,-0.497858410131378,,
"B6BLTT02","Current account as a % of GDP, s.a.","ZAF","South Africa","ST","Level, ratio or index","A","Annual","2000","2000","PC","Percentage","0","Units",,,-0.125957690167665,,
"B6BLTT02","Current account as a % of GDP, s.a.","ZAF","South Africa","ST","Level, ratio or index","A","Annual","2001","2001","PC","Percentage","0","Units",,,0.27423783964824,,
"B6BLTT02","Current account as a % of GDP, s.a.","ZAF","South Africa","ST","Level, ratio or index","A","Annual","2002","2002","PC","Percentage","0","Units",,,0.901669254814356,,
"B6BLTT02","Current account as a % of GDP, s.a.","ZAF","South Africa","ST","Level, ratio or index","A","Annual","2003","2003","PC","Percentage","0","Units",,,-0.825839927419029,,
"B6BLTT02","Current account as a % of GDP, s.a.","ZAF","South Africa","ST","Level, ratio or index","A","Annual","2004","2004","PC","Percentage","0","Units",,,-2.76589890932901,,
"B6BLTT02","Current account as a % of GDP, s.a.","ZAF","South Africa","ST","Level, ratio or index","A","Annual","2005","2005","PC","Percentage","0","Units",,,-3.12926598060152,,
"B6BLTT02","Current account as a % of GDP, s.a.","ZAF","South Africa","ST","Level, ratio or index","A","Annual","2006","2006","PC","Percentage","0","Units",,,-4.47715455643291,,
"B6BLTT02","Current account as a % of GDP, s.a.","ZAF","South Africa","ST","Level, ratio or index","A","Annual","2007","2007","PC","Percentage","0","Units",,,-5.38325822835086,,
"B6BLTT02","Current account as a % of GDP, s.a.","ZAF","South Africa","ST","Level, ratio or index","A","Annual","2008","2008","PC","Percentage","0","Units",,,-5.53672340026387,,
"B6BLTT02","Current account as a % of GDP, s.a.","ZAF","South Africa","ST","Level, ratio or index","A","Annual","2009","2009","PC","Percentage","0","Units",,,-2.72826829093987,,
"B6BLTT02","Current account as a % of GDP, s.a.","ZAF","South Africa","ST","Level, ratio or index","A","Annual","2010","2010","PC","Percentage","0","Units",,,-1.50086493993792,,
"B6BLTT02","Current account as a % of GDP, s.a.","ZAF","South Africa","ST","Level, ratio or index","A","Annual","2011","2011","PC","Percentage","0","Units",,,-2.21878422634442,,
"B6BLTT02","Current account as a % of GDP, s.a.","ZAF","South Africa","ST","Level, ratio or index","A","Annual","2012","2012","PC","Percentage","0","Units",,,-5.1444089744634,,
"B6BLTT02","Current account as a % of GDP, s.a.","ZAF","South Africa","ST","Level, ratio or index","A","Annual","2013","2013","PC","Percentage","0","Units",,,-5.87910825467601,,
"B6BLTT02","Current account as a % of GDP, s.a.","ZAF","South Africa","ST","Level, ratio or index","A","Annual","2014","2014","PC","Percentage","0","Units",,,-5.3263503316368,,
"B6BLTT02","Current account as a % of GDP, s.a.","ZAF","South Africa","ST","Level, ratio or index","A","Annual","2015","2015","PC","Percentage","0","Units",,,-4.41037976783274,,
"B6BLTT02","Current account as a % of GDP, s.a.","ZAF","South Africa","ST","Level, ratio or index","A","Annual","2016","2016","PC","Percentage","0","Units",,,-3.27676193934356,,
"B6BLTT02","Current account as a % of GDP, s.a.","EU28","European Union (28 countries)","ST","Level, ratio or index","A","Annual","1999","1999","PC","Percentage","0","Units",,,-0.655297849394536,,
"B6BLTT02","Current account as a % of GDP, s.a.","EU28","European Union (28 countries)","ST","Level, ratio or index","A","Annual","2000","2000","PC","Percentage","0","Units",,,-1.22641153188248,,
"B6BLTT02","Current account as a % of GDP, s.a.","EU28","European Union (28 countries)","ST","Level, ratio or index","A","Annual","2001","2001","PC","Percentage","0","Units",,,-1.00937576400404,,
"B6BLTT02","Current account as a % of GDP, s.a.","EU28","European Union (28 countries)","ST","Level, ratio or index","A","Annual","2002","2002","PC","Percentage","0","Units",,,-0.541742707393961,,
"B6BLTT02","Current account as a % of GDP, s.a.","EU28","European Union (28 countries)","ST","Level, ratio or index","A","Annual","2003","2003","PC","Percentage","0","Units",,,-0.468020844402632,,
