LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
AUS,GDPCAPCONTR,LPRDTY,AGRWTH,A,1971,2.49958,
AUS,GDPCAPCONTR,LPRDTY,AGRWTH,A,1972,2.20094,
AUS,GDPCAPCONTR,LPRDTY,AGRWTH,A,1973,2.05951,
AUS,GDPCAPCONTR,LPRDTY,AGRWTH,A,1974,-1.591392,
AUS,GDPCAPCONTR,LPRDTY,AGRWTH,A,1975,3.701328,
AUS,GDPCAPCONTR,LPRDTY,AGRWTH,A,1976,1.669292,
AUS,GDPCAPCONTR,LPRDTY,AGRWTH,A,1977,-0.113097,
AUS,GDPCAPCONTR,LPRDTY,AGRWTH,A,1978,4.2192,
AUS,GDPCAPCONTR,LPRDTY,AGRWTH,A,1979,0.476435,
AUS,GDPCAPCONTR,LPRDTY,AGRWTH,A,1980,1.076888,
AUS,GDPCAPCONTR,LPRDTY,AGRWTH,A,1981,2.958263,
AUS,GDPCAPCONTR,LPRDTY,AGRWTH,A,1982,1.231609,
AUS,GDPCAPCONTR,LPRDTY,AGRWTH,A,1983,2.523046,
AUS,GDPCAPCONTR,LPRDTY,AGRWTH,A,1984,2.175982,
AUS,GDPCAPCONTR,LPRDTY,AGRWTH,A,1985,-0.174677,
AUS,GDPCAPCONTR,LPRDTY,AGRWTH,A,1986,0.008093,
AUS,GDPCAPCONTR,LPRDTY,AGRWTH,A,1987,2.072573,
AUS,GDPCAPCONTR,LPRDTY,AGRWTH,A,1988,-0.307466,
AUS,GDPCAPCONTR,LPRDTY,AGRWTH,A,1989,0.322248,
AUS,GDPCAPCONTR,LPRDTY,AGRWTH,A,1990,-1.794229,
AUS,GDPCAPCONTR,LPRDTY,AGRWTH,A,1991,2.312953,
AUS,GDPCAPCONTR,LPRDTY,AGRWTH,A,1992,3.068931,
AUS,GDPCAPCONTR,LPRDTY,AGRWTH,A,1993,0.214727,
AUS,GDPCAPCONTR,LPRDTY,AGRWTH,A,1994,0.16911,
AUS,GDPCAPCONTR,LPRDTY,AGRWTH,A,1995,3.021697,
AUS,GDPCAPCONTR,LPRDTY,AGRWTH,A,1996,3.518972,
AUS,GDPCAPCONTR,LPRDTY,AGRWTH,A,1997,3.350637,
AUS,GDPCAPCONTR,LPRDTY,AGRWTH,A,1998,3.226134,
AUS,GDPCAPCONTR,LPRDTY,AGRWTH,A,1999,0.892951,
AUS,GDPCAPCONTR,LPRDTY,AGRWTH,A,2000,1.026387,
AUS,GDPCAPCONTR,LPRDTY,AGRWTH,A,2001,3.490157,
AUS,GDPCAPCONTR,LPRDTY,AGRWTH,A,2002,1.391517,
AUS,GDPCAPCONTR,LPRDTY,AGRWTH,A,2003,2.100162,
AUS,GDPCAPCONTR,LPRDTY,AGRWTH,A,2004,-0.30012,
AUS,GDPCAPCONTR,LPRDTY,AGRWTH,A,2005,0.449781,
AUS,GDPCAPCONTR,LPRDTY,AGRWTH,A,2006,0.514061,
AUS,GDPCAPCONTR,LPRDTY,AGRWTH,A,2007,1.208943,
AUS,GDPCAPCONTR,LPRDTY,AGRWTH,A,2008,3.501002,
AUS,GDPCAPCONTR,LPRDTY,AGRWTH,A,2009,-0.980895,
AUS,GDPCAPCONTR,LPRDTY,AGRWTH,A,2010,1.636933,
AUS,GDPCAPCONTR,LPRDTY,AGRWTH,A,2011,1.168921,
AUS,GDPCAPCONTR,LPRDTY,AGRWTH,A,2012,2.482442,
AUS,GDPCAPCONTR,LPRDTY,AGRWTH,A,2013,1.68873,
AUS,GDPCAPCONTR,LPRDTY,AGRWTH,A,2014,0.654513,
AUS,GDPCAPCONTR,LPRDTY,AGRWTH,A,2015,2.738838,
AUS,GDPCAPCONTR,LPRDTY,AGRWTH,A,2016,0.687415,E
AUT,GDPCAPCONTR,LPRDTY,AGRWTH,A,1996,0.148767,
AUT,GDPCAPCONTR,LPRDTY,AGRWTH,A,1997,0.992555,
AUT,GDPCAPCONTR,LPRDTY,AGRWTH,A,1998,3.759728,
AUT,GDPCAPCONTR,LPRDTY,AGRWTH,A,1999,1.818211,
AUT,GDPCAPCONTR,LPRDTY,AGRWTH,A,2000,2.371791,
AUT,GDPCAPCONTR,LPRDTY,AGRWTH,A,2001,1.359522,
AUT,GDPCAPCONTR,LPRDTY,AGRWTH,A,2002,1.900054,
AUT,GDPCAPCONTR,LPRDTY,AGRWTH,A,2003,0.603614,
AUT,GDPCAPCONTR,LPRDTY,AGRWTH,A,2004,1.92431,
AUT,GDPCAPCONTR,LPRDTY,AGRWTH,A,2005,2.306206,
AUT,GDPCAPCONTR,LPRDTY,AGRWTH,A,2006,2.556201,
AUT,GDPCAPCONTR,LPRDTY,AGRWTH,A,2007,2.404775,
AUT,GDPCAPCONTR,LPRDTY,AGRWTH,A,2008,0.090094,
AUT,GDPCAPCONTR,LPRDTY,AGRWTH,A,2009,-0.737135,
AUT,GDPCAPCONTR,LPRDTY,AGRWTH,A,2010,1.604014,
AUT,GDPCAPCONTR,LPRDTY,AGRWTH,A,2011,0.879608,
AUT,GDPCAPCONTR,LPRDTY,AGRWTH,A,2012,1.152782,
AUT,GDPCAPCONTR,LPRDTY,AGRWTH,A,2013,0.742608,
AUT,GDPCAPCONTR,LPRDTY,AGRWTH,A,2014,0.342402,
AUT,GDPCAPCONTR,LPRDTY,AGRWTH,A,2015,1.786313,
AUT,GDPCAPCONTR,LPRDTY,AGRWTH,A,2016,-0.384459,
BEL,GDPCAPCONTR,LPRDTY,AGRWTH,A,1971,3.606727,
BEL,GDPCAPCONTR,LPRDTY,AGRWTH,A,1972,6.967108,
BEL,GDPCAPCONTR,LPRDTY,AGRWTH,A,1973,6.748687,
BEL,GDPCAPCONTR,LPRDTY,AGRWTH,A,1974,4.270236,
BEL,GDPCAPCONTR,LPRDTY,AGRWTH,A,1975,0.625578,
BEL,GDPCAPCONTR,LPRDTY,AGRWTH,A,1976,6.10024,
BEL,GDPCAPCONTR,LPRDTY,AGRWTH,A,1977,2.467552,
BEL,GDPCAPCONTR,LPRDTY,AGRWTH,A,1978,3.76117,
BEL,GDPCAPCONTR,LPRDTY,AGRWTH,A,1979,2.353219,
BEL,GDPCAPCONTR,LPRDTY,AGRWTH,A,1980,5.844682,
BEL,GDPCAPCONTR,LPRDTY,AGRWTH,A,1981,3.040216,
BEL,GDPCAPCONTR,LPRDTY,AGRWTH,A,1982,2.770331,
BEL,GDPCAPCONTR,LPRDTY,AGRWTH,A,1983,1.281704,
BEL,GDPCAPCONTR,LPRDTY,AGRWTH,A,1984,1.046983,
BEL,GDPCAPCONTR,LPRDTY,AGRWTH,A,1985,0.818973,
BEL,GDPCAPCONTR,LPRDTY,AGRWTH,A,1986,2.381739,
BEL,GDPCAPCONTR,LPRDTY,AGRWTH,A,1987,2.467314,
BEL,GDPCAPCONTR,LPRDTY,AGRWTH,A,1988,3.481818,
BEL,GDPCAPCONTR,LPRDTY,AGRWTH,A,1989,2.447769,
BEL,GDPCAPCONTR,LPRDTY,AGRWTH,A,1990,1.178517,
BEL,GDPCAPCONTR,LPRDTY,AGRWTH,A,1991,3.79944,
BEL,GDPCAPCONTR,LPRDTY,AGRWTH,A,1992,3.120981,
BEL,GDPCAPCONTR,LPRDTY,AGRWTH,A,1993,2.498435,
BEL,GDPCAPCONTR,LPRDTY,AGRWTH,A,1994,3.660272,
BEL,GDPCAPCONTR,LPRDTY,AGRWTH,A,1995,-0.880863,
BEL,GDPCAPCONTR,LPRDTY,AGRWTH,A,1996,3.016053,
BEL,GDPCAPCONTR,LPRDTY,AGRWTH,A,1997,2.157357,
BEL,GDPCAPCONTR,LPRDTY,AGRWTH,A,1998,-0.479312,
BEL,GDPCAPCONTR,LPRDTY,AGRWTH,A,1999,2.21886,
BEL,GDPCAPCONTR,LPRDTY,AGRWTH,A,2000,0.800897,
BEL,GDPCAPCONTR,LPRDTY,AGRWTH,A,2001,-0.145663,
BEL,GDPCAPCONTR,LPRDTY,AGRWTH,A,2002,2.338551,
BEL,GDPCAPCONTR,LPRDTY,AGRWTH,A,2003,1.171628,
BEL,GDPCAPCONTR,LPRDTY,AGRWTH,A,2004,2.941992,
BEL,GDPCAPCONTR,LPRDTY,AGRWTH,A,2005,1.126885,
BEL,GDPCAPCONTR,LPRDTY,AGRWTH,A,2006,0.930384,
BEL,GDPCAPCONTR,LPRDTY,AGRWTH,A,2007,1.485027,
BEL,GDPCAPCONTR,LPRDTY,AGRWTH,A,2008,-0.583858,
BEL,GDPCAPCONTR,LPRDTY,AGRWTH,A,2009,-0.707709,
BEL,GDPCAPCONTR,LPRDTY,AGRWTH,A,2010,2.239504,
BEL,GDPCAPCONTR,LPRDTY,AGRWTH,A,2011,-0.464633,
BEL,GDPCAPCONTR,LPRDTY,AGRWTH,A,2012,-0.216709,
BEL,GDPCAPCONTR,LPRDTY,AGRWTH,A,2013,0.65191,
BEL,GDPCAPCONTR,LPRDTY,AGRWTH,A,2014,1.093381,
BEL,GDPCAPCONTR,LPRDTY,AGRWTH,A,2015,1.201053,
BEL,GDPCAPCONTR,LPRDTY,AGRWTH,A,2016,0.131028,
CAN,GDPCAPCONTR,LPRDTY,AGRWTH,A,1971,2.605786,
CAN,GDPCAPCONTR,LPRDTY,AGRWTH,A,1972,3.400518,
CAN,GDPCAPCONTR,LPRDTY,AGRWTH,A,1973,2.506164,
CAN,GDPCAPCONTR,LPRDTY,AGRWTH,A,1974,0.392583,
CAN,GDPCAPCONTR,LPRDTY,AGRWTH,A,1975,1.5058,
CAN,GDPCAPCONTR,LPRDTY,AGRWTH,A,1976,5.215817,
CAN,GDPCAPCONTR,LPRDTY,AGRWTH,A,1977,2.794836,
CAN,GDPCAPCONTR,LPRDTY,AGRWTH,A,1978,0.999305,
CAN,GDPCAPCONTR,LPRDTY,AGRWTH,A,1979,-0.894773,
CAN,GDPCAPCONTR,LPRDTY,AGRWTH,A,1980,-0.28749,
CAN,GDPCAPCONTR,LPRDTY,AGRWTH,A,1981,1.402651,
CAN,GDPCAPCONTR,LPRDTY,AGRWTH,A,1982,1.364569,
CAN,GDPCAPCONTR,LPRDTY,AGRWTH,A,1983,2.322178,
CAN,GDPCAPCONTR,LPRDTY,AGRWTH,A,1984,2.734216,
CAN,GDPCAPCONTR,LPRDTY,AGRWTH,A,1985,0.894262,
CAN,GDPCAPCONTR,LPRDTY,AGRWTH,A,1986,-0.837419,
CAN,GDPCAPCONTR,LPRDTY,AGRWTH,A,1987,0.484937,
CAN,GDPCAPCONTR,LPRDTY,AGRWTH,A,1988,0.977112,
CAN,GDPCAPCONTR,LPRDTY,AGRWTH,A,1989,0.246836,
CAN,GDPCAPCONTR,LPRDTY,AGRWTH,A,1990,-0.122329,
CAN,GDPCAPCONTR,LPRDTY,AGRWTH,A,1991,0.838414,
CAN,GDPCAPCONTR,LPRDTY,AGRWTH,A,1992,2.028227,
CAN,GDPCAPCONTR,LPRDTY,AGRWTH,A,1993,2.017703,
CAN,GDPCAPCONTR,LPRDTY,AGRWTH,A,1994,1.987017,
CAN,GDPCAPCONTR,LPRDTY,AGRWTH,A,1995,1.204898,
CAN,GDPCAPCONTR,LPRDTY,AGRWTH,A,1996,-0.227883,
CAN,GDPCAPCONTR,LPRDTY,AGRWTH,A,1997,2.513683,
CAN,GDPCAPCONTR,LPRDTY,AGRWTH,A,1998,1.780534,
CAN,GDPCAPCONTR,LPRDTY,AGRWTH,A,1999,2.479364,
CAN,GDPCAPCONTR,LPRDTY,AGRWTH,A,2000,3.028796,
CAN,GDPCAPCONTR,LPRDTY,AGRWTH,A,2001,1.272087,
CAN,GDPCAPCONTR,LPRDTY,AGRWTH,A,2002,1.53508,
CAN,GDPCAPCONTR,LPRDTY,AGRWTH,A,2003,0.069992,
CAN,GDPCAPCONTR,LPRDTY,AGRWTH,A,2004,0.662119,
CAN,GDPCAPCONTR,LPRDTY,AGRWTH,A,2005,2.381736,
CAN,GDPCAPCONTR,LPRDTY,AGRWTH,A,2006,1.13706,
CAN,GDPCAPCONTR,LPRDTY,AGRWTH,A,2007,0.156648,
CAN,GDPCAPCONTR,LPRDTY,AGRWTH,A,2008,-0.071872,
CAN,GDPCAPCONTR,LPRDTY,AGRWTH,A,2009,0.721419,
CAN,GDPCAPCONTR,LPRDTY,AGRWTH,A,2010,1.104579,
CAN,GDPCAPCONTR,LPRDTY,AGRWTH,A,2011,1.736016,
CAN,GDPCAPCONTR,LPRDTY,AGRWTH,A,2012,-0.113358,
CAN,GDPCAPCONTR,LPRDTY,AGRWTH,A,2013,1.415101,
CAN,GDPCAPCONTR,LPRDTY,AGRWTH,A,2014,2.499061,
CAN,GDPCAPCONTR,LPRDTY,AGRWTH,A,2015,-0.151334,
CAN,GDPCAPCONTR,LPRDTY,AGRWTH,A,2016,0.601305,
CZE,GDPCAPCONTR,LPRDTY,AGRWTH,A,1994,2.771355,
CZE,GDPCAPCONTR,LPRDTY,AGRWTH,A,1995,4.432363,
CZE,GDPCAPCONTR,LPRDTY,AGRWTH,A,1996,3.983695,
CZE,GDPCAPCONTR,LPRDTY,AGRWTH,A,1997,-0.171812,
CZE,GDPCAPCONTR,LPRDTY,AGRWTH,A,1998,0.368852,
CZE,GDPCAPCONTR,LPRDTY,AGRWTH,A,1999,2.784027,
CZE,GDPCAPCONTR,LPRDTY,AGRWTH,A,2000,5.020297,
CZE,GDPCAPCONTR,LPRDTY,AGRWTH,A,2001,7.567242,
CZE,GDPCAPCONTR,LPRDTY,AGRWTH,A,2002,1.116314,
CZE,GDPCAPCONTR,LPRDTY,AGRWTH,A,2003,5.030127,
CZE,GDPCAPCONTR,LPRDTY,AGRWTH,A,2004,4.478922,
CZE,GDPCAPCONTR,LPRDTY,AGRWTH,A,2005,4.508764,
CZE,GDPCAPCONTR,LPRDTY,AGRWTH,A,2006,6.477012,
CZE,GDPCAPCONTR,LPRDTY,AGRWTH,A,2007,4.301077,
CZE,GDPCAPCONTR,LPRDTY,AGRWTH,A,2008,0.202647,
CZE,GDPCAPCONTR,LPRDTY,AGRWTH,A,2009,-2.464602,
CZE,GDPCAPCONTR,LPRDTY,AGRWTH,A,2010,2.151721,
CZE,GDPCAPCONTR,LPRDTY,AGRWTH,A,2011,1.71025,
CZE,GDPCAPCONTR,LPRDTY,AGRWTH,A,2012,0.425993,
CZE,GDPCAPCONTR,LPRDTY,AGRWTH,A,2013,-0.06494,
CZE,GDPCAPCONTR,LPRDTY,AGRWTH,A,2014,1.361827,
CZE,GDPCAPCONTR,LPRDTY,AGRWTH,A,2015,5.043439,
CZE,GDPCAPCONTR,LPRDTY,AGRWTH,A,2016,0.02423,
DNK,GDPCAPCONTR,LPRDTY,AGRWTH,A,1971,5.07605,
DNK,GDPCAPCONTR,LPRDTY,AGRWTH,A,1972,5.310771,
DNK,GDPCAPCONTR,LPRDTY,AGRWTH,A,1973,5.454593,
DNK,GDPCAPCONTR,LPRDTY,AGRWTH,A,1974,0.641056,
DNK,GDPCAPCONTR,LPRDTY,AGRWTH,A,1975,4.109739,
DNK,GDPCAPCONTR,LPRDTY,AGRWTH,A,1976,3.694256,
DNK,GDPCAPCONTR,LPRDTY,AGRWTH,A,1977,3.706799,
DNK,GDPCAPCONTR,LPRDTY,AGRWTH,A,1978,2.867729,
DNK,GDPCAPCONTR,LPRDTY,AGRWTH,A,1979,3.442621,
DNK,GDPCAPCONTR,LPRDTY,AGRWTH,A,1980,-0.771012,
DNK,GDPCAPCONTR,LPRDTY,AGRWTH,A,1981,2.943585,
DNK,GDPCAPCONTR,LPRDTY,AGRWTH,A,1982,2.7908,
DNK,GDPCAPCONTR,LPRDTY,AGRWTH,A,1983,2.979307,
DNK,GDPCAPCONTR,LPRDTY,AGRWTH,A,1984,3.022903,
DNK,GDPCAPCONTR,LPRDTY,AGRWTH,A,1985,2.529,
DNK,GDPCAPCONTR,LPRDTY,AGRWTH,A,1986,2.168033,
DNK,GDPCAPCONTR,LPRDTY,AGRWTH,A,1987,2.030911,
DNK,GDPCAPCONTR,LPRDTY,AGRWTH,A,1988,1.962436,
DNK,GDPCAPCONTR,LPRDTY,AGRWTH,A,1989,2.093414,
DNK,GDPCAPCONTR,LPRDTY,AGRWTH,A,1990,2.926287,
DNK,GDPCAPCONTR,LPRDTY,AGRWTH,A,1991,2.613912,
DNK,GDPCAPCONTR,LPRDTY,AGRWTH,A,1992,1.721759,
DNK,GDPCAPCONTR,LPRDTY,AGRWTH,A,1993,1.910314,
DNK,GDPCAPCONTR,LPRDTY,AGRWTH,A,1994,6.384319,
DNK,GDPCAPCONTR,LPRDTY,AGRWTH,A,1995,1.488125,
DNK,GDPCAPCONTR,LPRDTY,AGRWTH,A,1996,2.384147,
DNK,GDPCAPCONTR,LPRDTY,AGRWTH,A,1997,0.724827,
DNK,GDPCAPCONTR,LPRDTY,AGRWTH,A,1998,-0.115171,
DNK,GDPCAPCONTR,LPRDTY,AGRWTH,A,1999,1.018526,
DNK,GDPCAPCONTR,LPRDTY,AGRWTH,A,2000,2.316336,
DNK,GDPCAPCONTR,LPRDTY,AGRWTH,A,2001,-0.353037,
DNK,GDPCAPCONTR,LPRDTY,AGRWTH,A,2002,0.82216,
DNK,GDPCAPCONTR,LPRDTY,AGRWTH,A,2003,1.650379,
DNK,GDPCAPCONTR,LPRDTY,AGRWTH,A,2004,3.193238,
DNK,GDPCAPCONTR,LPRDTY,AGRWTH,A,2005,1.368877,
DNK,GDPCAPCONTR,LPRDTY,AGRWTH,A,2006,1.31789,
DNK,GDPCAPCONTR,LPRDTY,AGRWTH,A,2007,0.18443,
DNK,GDPCAPCONTR,LPRDTY,AGRWTH,A,2008,-1.48873,
DNK,GDPCAPCONTR,LPRDTY,AGRWTH,A,2009,-0.921703,
DNK,GDPCAPCONTR,LPRDTY,AGRWTH,A,2010,3.913555,
DNK,GDPCAPCONTR,LPRDTY,AGRWTH,A,2011,0.346242,
DNK,GDPCAPCONTR,LPRDTY,AGRWTH,A,2012,1.91125,
DNK,GDPCAPCONTR,LPRDTY,AGRWTH,A,2013,0.786346,
DNK,GDPCAPCONTR,LPRDTY,AGRWTH,A,2014,1.432373,
DNK,GDPCAPCONTR,LPRDTY,AGRWTH,A,2015,0.483354,
DNK,GDPCAPCONTR,LPRDTY,AGRWTH,A,2016,0.498302,
FIN,GDPCAPCONTR,LPRDTY,AGRWTH,A,1971,4.901164,
FIN,GDPCAPCONTR,LPRDTY,AGRWTH,A,1972,7.639446,
FIN,GDPCAPCONTR,LPRDTY,AGRWTH,A,1973,5.889796,
FIN,GDPCAPCONTR,LPRDTY,AGRWTH,A,1974,3.215313,
FIN,GDPCAPCONTR,LPRDTY,AGRWTH,A,1975,2.807523,
FIN,GDPCAPCONTR,LPRDTY,AGRWTH,A,1976,1.42951,
FIN,GDPCAPCONTR,LPRDTY,AGRWTH,A,1977,2.54187,
FIN,GDPCAPCONTR,LPRDTY,AGRWTH,A,1978,3.592243,
FIN,GDPCAPCONTR,LPRDTY,AGRWTH,A,1979,6.180106,
FIN,GDPCAPCONTR,LPRDTY,AGRWTH,A,1980,3.513195,
FIN,GDPCAPCONTR,LPRDTY,AGRWTH,A,1981,-0.265122,
FIN,GDPCAPCONTR,LPRDTY,AGRWTH,A,1982,2.745813,
FIN,GDPCAPCONTR,LPRDTY,AGRWTH,A,1983,3.731255,
FIN,GDPCAPCONTR,LPRDTY,AGRWTH,A,1984,3.09259,
FIN,GDPCAPCONTR,LPRDTY,AGRWTH,A,1985,3.393871,
FIN,GDPCAPCONTR,LPRDTY,AGRWTH,A,1986,4.246662,
FIN,GDPCAPCONTR,LPRDTY,AGRWTH,A,1987,2.661491,
FIN,GDPCAPCONTR,LPRDTY,AGRWTH,A,1988,3.693044,
FIN,GDPCAPCONTR,LPRDTY,AGRWTH,A,1989,4.334435,
FIN,GDPCAPCONTR,LPRDTY,AGRWTH,A,1990,3.059443,
FIN,GDPCAPCONTR,LPRDTY,AGRWTH,A,1991,0.937738,
FIN,GDPCAPCONTR,LPRDTY,AGRWTH,A,1992,3.68142,
FIN,GDPCAPCONTR,LPRDTY,AGRWTH,A,1993,5.412252,
FIN,GDPCAPCONTR,LPRDTY,AGRWTH,A,1994,4.244017,
FIN,GDPCAPCONTR,LPRDTY,AGRWTH,A,1995,2.315728,
FIN,GDPCAPCONTR,LPRDTY,AGRWTH,A,1996,2.262547,
FIN,GDPCAPCONTR,LPRDTY,AGRWTH,A,1997,3.317524,
FIN,GDPCAPCONTR,LPRDTY,AGRWTH,A,1998,4.111409,
FIN,GDPCAPCONTR,LPRDTY,AGRWTH,A,1999,1.7383,
FIN,GDPCAPCONTR,LPRDTY,AGRWTH,A,2000,4.284005,
FIN,GDPCAPCONTR,LPRDTY,AGRWTH,A,2001,2.258982,
FIN,GDPCAPCONTR,LPRDTY,AGRWTH,A,2002,1.106372,
FIN,GDPCAPCONTR,LPRDTY,AGRWTH,A,2003,2.3589,
FIN,GDPCAPCONTR,LPRDTY,AGRWTH,A,2004,3.215693,
FIN,GDPCAPCONTR,LPRDTY,AGRWTH,A,2005,1.812703,
FIN,GDPCAPCONTR,LPRDTY,AGRWTH,A,2006,2.44256,
FIN,GDPCAPCONTR,LPRDTY,AGRWTH,A,2007,3.076342,
FIN,GDPCAPCONTR,LPRDTY,AGRWTH,A,2008,-1.064208,
FIN,GDPCAPCONTR,LPRDTY,AGRWTH,A,2009,-4.655721,
FIN,GDPCAPCONTR,LPRDTY,AGRWTH,A,2010,3.263344,
FIN,GDPCAPCONTR,LPRDTY,AGRWTH,A,2011,1.601988,
FIN,GDPCAPCONTR,LPRDTY,AGRWTH,A,2012,-1.562715,
FIN,GDPCAPCONTR,LPRDTY,AGRWTH,A,2013,0.601673,
FIN,GDPCAPCONTR,LPRDTY,AGRWTH,A,2014,0.046372,
FIN,GDPCAPCONTR,LPRDTY,AGRWTH,A,2015,0.074349,
FIN,GDPCAPCONTR,LPRDTY,AGRWTH,A,2016,1.560596,
FRA,GDPCAPCONTR,LPRDTY,AGRWTH,A,1971,4.876043,
FRA,GDPCAPCONTR,LPRDTY,AGRWTH,A,1972,6.623136,
FRA,GDPCAPCONTR,LPRDTY,AGRWTH,A,1973,5.613823,
FRA,GDPCAPCONTR,LPRDTY,AGRWTH,A,1974,4.991084,
FRA,GDPCAPCONTR,LPRDTY,AGRWTH,A,1975,1.09812,
FRA,GDPCAPCONTR,LPRDTY,AGRWTH,A,1976,1.95396,
FRA,GDPCAPCONTR,LPRDTY,AGRWTH,A,1977,4.602077,
FRA,GDPCAPCONTR,LPRDTY,AGRWTH,A,1978,5.08442,
FRA,GDPCAPCONTR,LPRDTY,AGRWTH,A,1979,3.01388,
FRA,GDPCAPCONTR,LPRDTY,AGRWTH,A,1980,1.58096,
FRA,GDPCAPCONTR,LPRDTY,AGRWTH,A,1981,2.278202,
FRA,GDPCAPCONTR,LPRDTY,AGRWTH,A,1982,6.585348,
FRA,GDPCAPCONTR,LPRDTY,AGRWTH,A,1983,2.40077,
FRA,GDPCAPCONTR,LPRDTY,AGRWTH,A,1984,2.392258,
FRA,GDPCAPCONTR,LPRDTY,AGRWTH,A,1985,3.986635,
FRA,GDPCAPCONTR,LPRDTY,AGRWTH,A,1986,2.086741,
FRA,GDPCAPCONTR,LPRDTY,AGRWTH,A,1987,0.903429,
FRA,GDPCAPCONTR,LPRDTY,AGRWTH,A,1988,3.140346,
FRA,GDPCAPCONTR,LPRDTY,AGRWTH,A,1989,3.477948,
FRA,GDPCAPCONTR,LPRDTY,AGRWTH,A,1990,2.275058,
FRA,GDPCAPCONTR,LPRDTY,AGRWTH,A,1991,1.190097,
FRA,GDPCAPCONTR,LPRDTY,AGRWTH,A,1992,2.29076,
FRA,GDPCAPCONTR,LPRDTY,AGRWTH,A,1993,0.874908,
FRA,GDPCAPCONTR,LPRDTY,AGRWTH,A,1994,1.962654,
FRA,GDPCAPCONTR,LPRDTY,AGRWTH,A,1995,2.392011,
FRA,GDPCAPCONTR,LPRDTY,AGRWTH,A,1996,1.028944,
FRA,GDPCAPCONTR,LPRDTY,AGRWTH,A,1997,1.638819,
FRA,GDPCAPCONTR,LPRDTY,AGRWTH,A,1998,2.392153,
FRA,GDPCAPCONTR,LPRDTY,AGRWTH,A,1999,1.355845,
FRA,GDPCAPCONTR,LPRDTY,AGRWTH,A,2000,2.591716,
FRA,GDPCAPCONTR,LPRDTY,AGRWTH,A,2001,1.8303,
FRA,GDPCAPCONTR,LPRDTY,AGRWTH,A,2002,2.881264,
FRA,GDPCAPCONTR,LPRDTY,AGRWTH,A,2003,0.503953,
FRA,GDPCAPCONTR,LPRDTY,AGRWTH,A,2004,1.053045,
FRA,GDPCAPCONTR,LPRDTY,AGRWTH,A,2005,0.819557,
FRA,GDPCAPCONTR,LPRDTY,AGRWTH,A,2006,2.385276,
FRA,GDPCAPCONTR,LPRDTY,AGRWTH,A,2007,-0.337876,
FRA,GDPCAPCONTR,LPRDTY,AGRWTH,A,2008,-0.776192,
FRA,GDPCAPCONTR,LPRDTY,AGRWTH,A,2009,-0.768099,
FRA,GDPCAPCONTR,LPRDTY,AGRWTH,A,2010,1.41071,
FRA,GDPCAPCONTR,LPRDTY,AGRWTH,A,2011,0.845141,
FRA,GDPCAPCONTR,LPRDTY,AGRWTH,A,2012,0.239,
FRA,GDPCAPCONTR,LPRDTY,AGRWTH,A,2013,1.324277,
FRA,GDPCAPCONTR,LPRDTY,AGRWTH,A,2014,0.826754,
FRA,GDPCAPCONTR,LPRDTY,AGRWTH,A,2015,0.814403,
FRA,GDPCAPCONTR,LPRDTY,AGRWTH,A,2016,0.982528,
DEU,GDPCAPCONTR,LPRDTY,AGRWTH,A,1971,4.364272,
DEU,GDPCAPCONTR,LPRDTY,AGRWTH,A,1972,4.983052,
DEU,GDPCAPCONTR,LPRDTY,AGRWTH,A,1973,5.100988,
DEU,GDPCAPCONTR,LPRDTY,AGRWTH,A,1974,4.037166,
DEU,GDPCAPCONTR,LPRDTY,AGRWTH,A,1975,3.762491,
DEU,GDPCAPCONTR,LPRDTY,AGRWTH,A,1976,4.662283,
DEU,GDPCAPCONTR,LPRDTY,AGRWTH,A,1977,4.118106,
DEU,GDPCAPCONTR,LPRDTY,AGRWTH,A,1978,3.087135,
DEU,GDPCAPCONTR,LPRDTY,AGRWTH,A,1979,2.863318,
DEU,GDPCAPCONTR,LPRDTY,AGRWTH,A,1980,0.841889,
DEU,GDPCAPCONTR,LPRDTY,AGRWTH,A,1981,1.662488,
DEU,GDPCAPCONTR,LPRDTY,AGRWTH,A,1982,1.034649,
DEU,GDPCAPCONTR,LPRDTY,AGRWTH,A,1983,3.281032,
DEU,GDPCAPCONTR,LPRDTY,AGRWTH,A,1984,2.641189,
DEU,GDPCAPCONTR,LPRDTY,AGRWTH,A,1985,2.307415,
DEU,GDPCAPCONTR,LPRDTY,AGRWTH,A,1986,1.515231,
DEU,GDPCAPCONTR,LPRDTY,AGRWTH,A,1987,1.367928,
DEU,GDPCAPCONTR,LPRDTY,AGRWTH,A,1988,2.579542,
DEU,GDPCAPCONTR,LPRDTY,AGRWTH,A,1989,3.480071,
DEU,GDPCAPCONTR,LPRDTY,AGRWTH,A,1990,3.533561,
DEU,GDPCAPCONTR,LPRDTY,AGRWTH,A,1991,3.476712,
DEU,GDPCAPCONTR,LPRDTY,AGRWTH,A,1992,2.534649,
DEU,GDPCAPCONTR,LPRDTY,AGRWTH,A,1993,1.852769,
DEU,GDPCAPCONTR,LPRDTY,AGRWTH,A,1994,2.713052,
DEU,GDPCAPCONTR,LPRDTY,AGRWTH,A,1995,1.923578,
DEU,GDPCAPCONTR,LPRDTY,AGRWTH,A,1996,1.955246,
DEU,GDPCAPCONTR,LPRDTY,AGRWTH,A,1997,2.645639,
